Year,CABLE-POP,CARDAMOM,CLASSIC,CLM-FATES,CLM6.0,DLEM,E3SM,EDv3,ELM-FATES,GDSTEM,IBIS,ISAM,JSBACH,JULES,LPJ-EOSIM,LPJ-GUESS,LPJmL,LPX-Bern,ORCHIDEE,VISIT-UT
1840,1.490478324,,0.165076892,0.417055063,-0.079435279,-1.057348029,0.24640803,0.911775858,0.42714416,-0.091046601,0.084622633,-0.309414201,-0.145095046,0.22355383,-0.836936505,-0.889464551,0.746346436,0.145318614,-0.016888431,0.242187297
1841,-0.829533852,,-1.528246643,0.434356363,-0.184231077,-1.408254999,0.096205139,0.197819252,-0.4649728,-1.464342474,-0.168906147,-0.600773753,-1.70772396,-0.65344789,0.264512018,0.44355641,-0.540635557,-0.5691532,-0.163896043,-0.398059579
1842,1.053612225,,2.607154402,0.090139472,-0.641473986,0.396831325,-0.775340549,0.995863881,-0.199590963,-0.683375231,-0.805113168,-0.981819266,0.6989968,-0.745736255,-0.243951375,-0.322814121,0.32257596,-1.555797118,-0.439629267,-1.889406979
1843,1.402285243,,0.375426533,0.166384831,0.149367326,0.682127326,0.160960743,0.293612844,0.153160578,0.059382627,0.661576879,0.102395113,1.161000257,0.226424214,0.406026248,1.511311655,-0.484358393,-0.171566147,0.474073712,0.020078685
1844,-1.67591153,,-0.710661081,0.485386024,0.361893521,-1.564992794,0.603644201,-0.544253242,-0.118779276,-0.749752918,0.692964371,0.539279019,-1.778636193,0.405786117,-1.478031913,0.687510921,0.895984769,0.659317259,0.031925561,1.100835876
1845,-0.669781258,,0.930543512,-0.236070605,-0.787762911,0.392487075,-0.42606128,-0.317256337,-0.368190295,-0.161099983,-0.525106517,-1.010817518,-0.667851671,-1.287097602,0.176070021,-0.00617586,0.235357967,-0.329293105,-0.650554201,-0.793064047
1846,0.372218004,,0.092657567,0.108680171,0.344080982,0.220276917,-0.167333112,0.11590367,-0.258695423,-0.247212701,0.045954776,0.185411202,1.242265962,0.688398463,0.948586856,0.027767565,0.756848864,0.626475976,0.358417908,0.968495385
1847,-0.418231639,,-0.005383371,0.392044768,-0.231365121,-0.145528311,0.124584401,-0.338469577,-0.199779048,-0.482061507,-0.45042746,-0.093406774,-1.025384475,0.235883267,0.672077412,0.934770353,-0.469167979,0.535085421,-0.093996189,0.359047881
1848,-0.213457876,,1.986125518,0.334290348,-0.031064315,-0.274364825,-0.019860678,-0.008519451,-0.210209956,-0.248501378,0.112117964,-0.021157213,-0.692842978,-0.015636899,-0.814277559,-0.655671203,0.413367145,0.581965331,-0.387101561,0.100633046
1849,0.274240465,,1.488183329,0.389497987,-0.117757993,0.05000171,0.052794187,-0.106248805,-0.342058687,-0.574483086,-0.018888017,-0.116556026,-0.025991224,-0.152104027,-0.376040213,-0.249462487,-1.548614452,0.513993479,0.264421105,0.408310276
1850,0.400193179,,-2.007159845,-0.114757621,0.429575767,-0.803545575,0.559743331,0.083275233,-0.112527313,0.049377178,0.234471035,0.123110597,1.074734619,0.433305101,-0.089578096,0.164466381,-0.825873053,0.734611295,-0.215222911,0.732788227
1851,-1.35706451,,-1.653368308,0.672054893,-0.809547147,-0.69122353,-0.201756765,-0.214878001,-0.506454667,-1.140376282,-0.167928188,-0.888838783,-1.367418381,-0.656205044,0.104561202,-1.10467174,-1.221612458,-1.32897633,-0.668774069,-0.381189969
1852,1.568561869,,-0.540415727,-0.032935641,-0.559853882,-0.761941252,-0.335420199,0.677266104,0.322206504,-0.550508535,-0.40538199,-0.404104213,0.298545946,-0.452577294,-0.716608452,-1.471057158,-0.70427939,-0.895583621,-0.404446785,-0.992912673
1853,-0.661549504,,-0.879205186,-0.222829829,-0.802037331,-0.662190061,0.05516674,-0.577592001,-0.031306861,-1.454902612,0.296155984,-0.380472055,-0.313253442,-0.289864093,0.432230017,-0.731685562,1.141918918,-0.583003153,-0.099609969,0.284738743
1854,0.27484335,,-0.166090326,0.118150007,-0.675991749,-1.103952687,0.079633113,-0.049611714,-0.055309801,-1.325332035,-0.600119294,-0.451434754,0.847014203,-0.559812736,-0.792190612,-1.081998878,0.170114329,-0.454374844,-0.126285197,-0.699556044
1855,-1.46147962,,-0.613351142,-0.545160047,-0.785565892,0.511177847,-0.030836659,-0.864218106,-0.983549811,-0.517402573,-0.303065448,-1.547580804,0.20916739,-1.777158492,-0.434290835,-0.67478711,-0.955063839,-0.458454586,-0.49169826,-0.71254191
1856,0.225232975,,1.039941327,-0.228459429,-0.406769714,0.555189925,-0.395907094,-0.89870648,-0.602195928,-1.394668762,-0.417343187,-0.217486448,0.321237344,-0.067700409,-0.008058974,-0.732737167,-0.577091358,-0.258485734,0.019566363,-0.257391733
1857,1.472523893,,-0.726073295,0.062916781,-0.049114845,-0.814090342,0.558342547,0.688081425,-0.458578296,-0.379511058,-0.327669009,0.33964925,2.060156131,0.84139982,-1.084106433,0.560173461,1.380556443,0.330177587,0.480082292,1.784406793
1858,-1.315573399,,-0.813993012,-0.117806213,-0.685492418,-1.799182232,0.531197932,-0.368023256,-0.673966149,-1.11435432,-0.706213622,-0.235670672,-0.828691733,-0.33124184,-0.707660378,-1.407135733,-1.822439247,-0.614258551,-0.634690215,-0.389944812
1859,-0.459132654,,-0.589600442,-0.132704274,-1.223659931,-0.064002387,0.035336743,-0.505642814,-0.77513032,-0.556185274,-0.543164662,-1.386837922,0.547363873,-1.605523589,-0.950602353,-1.814795438,-1.624204636,-0.85757443,-0.694719551,-1.243342134
1860,1.291402941,,0.024098925,-0.562490145,-0.487418186,-1.493050465,0.233159589,0.678827023,0.323532567,-0.802563866,-0.184348569,-0.728916315,-0.260352681,0.044501622,-0.499454135,-1.126876288,-1.643035799,-0.014990701,-0.122667506,0.239132142
1861,-1.056796391,,-1.533274367,0.237619736,-0.415322497,-1.82021266,0.087464274,-0.058546026,-0.615042145,-1.772896718,-0.333827689,-0.837691843,-1.845943381,-0.809839065,-0.270492248,0.312902146,1.261057013,-0.660011248,-0.232828778,-0.193771573
1862,0.907135662,,2.562691072,-1.045687978,-0.842040349,-0.036205888,-0.769596937,0.779026833,-0.616508871,-1.030457552,-0.951542213,-1.208613218,0.59344495,-0.919715257,-0.129616488,-0.631228698,-0.286404098,-1.598953067,-0.524782438,-1.672567223
1863,1.302750145,,0.597527109,-0.390627424,-0.086797058,0.283220417,0.157567865,0.08321162,-0.31211526,-0.355065372,0.521265895,-0.159619151,1.073917656,0.030662908,-0.326903014,1.308980585,-1.136310518,-0.240943781,0.387452729,0.238582456
1864,-1.906301292,,-0.712880905,-0.17993244,0.154435427,-1.950102043,0.600741016,-0.78114854,-0.314671171,-1.109478784,0.555778606,0.280989057,-1.892208973,0.221780573,0.266253545,0.442590121,-0.331249325,0.622860291,-0.020215617,1.319641416
1865,-0.807822009,,0.747481309,-1.015037389,-0.993195509,0.009818694,-0.42551758,-0.549408214,-0.688075428,-0.52401735,-0.64648223,-1.232783087,-0.785274908,-1.453333613,-0.182481672,-0.146880149,-0.147389592,-0.381199666,-0.715770896,-0.582442721
1866,0.247128717,,-0.47548817,-1.012315392,0.169398837,-0.138731158,-0.1622172,-0.108923276,-0.614392911,-0.64322317,-0.044762011,-0.042120174,1.135484956,0.538159707,-0.179577075,-0.195514544,-0.069293253,0.626623744,0.288865951,1.150625138
1867,-0.570460386,,-0.090256496,-0.293302998,-0.393554171,-0.464099476,0.113592034,-0.531851924,-0.252857338,-0.818799396,-0.514305227,-0.269819721,-1.086737291,0.086923818,0.557495309,0.865630697,1.103933732,0.493759909,-0.131146315,0.53829685
1868,-0.334374588,,1.922938497,0.599240807,-0.191252646,-0.553911469,-0.012211424,-0.222767073,-0.233116103,-0.500777247,0.068126956,-0.184098627,-0.744911161,-0.144598651,0.399282205,-0.772075045,-0.615395507,0.591072456,-0.4119067,0.274084824
1869,0.199486737,,1.573202292,-0.544733952,-0.230654867,-0.214438678,0.075950929,-0.297402102,-0.442217989,-0.828035074,-0.015734016,-0.233861239,-0.081939833,-0.256219316,-0.236134599,-0.289216913,0.095045651,0.557638403,0.244326271,0.566308032
1870,0.38133009,,-2.010265773,0.031895691,0.347069055,-1.017935976,0.551955372,-0.073093456,-0.382768772,-0.199689259,0.273743211,0.070186588,1.004345906,0.370226215,-0.465105621,0.113773081,0.937255781,0.740185116,-0.208542837,0.897680791
1871,-1.465689166,,-1.509197493,0.110131912,-0.839059593,-0.986344615,-0.167391723,-0.322314216,-0.583981206,-1.273521046,-0.102838526,-0.93628541,-1.441947263,-0.674387443,-0.293198428,-1.182831893,-1.124315567,-1.221341912,-0.643568938,-0.313653886
1872,1.632066745,,-0.480147218,-0.235371305,-0.567818663,-1.058974266,-0.340256401,0.587680219,0.264336396,-0.729155027,-0.314116008,-0.440767228,0.280998138,-0.443515752,-0.842557064,-1.514651538,0.946488463,-0.832871237,-0.403615579,-0.939977657
1873,-0.672085172,,-0.887096029,-0.109762393,-0.789096835,-0.962129994,0.063299481,-0.661067615,-0.188175695,-1.467788156,0.410513764,-0.375974932,-0.32287843,-0.263406539,-0.24378156,-0.76438491,0.561928721,-0.465438736,-0.088185854,0.34697591
1874,0.311216491,,-0.164945479,0.286166945,-0.620213311,-1.485202161,0.066820046,-0.091048016,0.017259172,-1.38794136,-0.46717862,-0.404385804,0.869476412,-0.502454246,-0.123778809,-1.093257241,-1.31268793,-0.266444066,-0.099495838,-0.628833983
1875,-1.319209241,,-0.324638889,-0.444733205,-0.700515308,0.061387598,-0.032093645,-0.872706604,-0.827318235,-0.59626397,-0.15287556,-1.478658108,0.208843437,-1.688428916,-0.033956117,-0.778222464,0.617065236,-0.341342202,-0.485065986,-0.674932211
1876,0.334855541,,1.048424134,-0.2176956,-0.368134965,0.179260777,-0.37350591,-0.916052972,-0.53228777,-1.351671061,-0.249675396,-0.108901744,0.422020729,0.019460206,-0.229224305,-0.685517076,-1.578576275,-0.171777899,0.042057436,-0.167833758
1877,1.603906269,,-0.488081784,0.134293019,0.026194896,-1.106492039,0.613380263,0.692264844,-0.519886744,-0.248094332,-0.131447304,0.459557554,2.141580178,0.929320587,-0.697645449,0.517831321,-0.800650187,0.376539555,0.51366704,1.888363964
1878,-1.210780776,,-1.200963407,-0.067116267,-0.571968578,-2.103695266,0.547984802,-0.400698127,-0.849355423,-1.009376559,-0.507556439,-0.064927908,-0.734517941,-0.217054991,-1.14582358,-1.479216793,1.420926437,-0.528957517,-0.569989858,-0.294391736
1879,-0.246687706,,-0.424356997,0.099410643,-1.121280712,-0.333845693,0.027602646,-0.435399867,-0.604472024,-0.464263533,-0.323068113,-1.193826297,0.664641615,-1.480967734,-0.510700495,-1.739241228,0.271926106,-0.759537792,-0.680120845,-1.148255848
1880,1.534557377,,0.613519989,-0.426257317,-0.380780374,-1.699859942,0.244696397,0.757470914,0.410909668,-0.672775698,0.048048795,-0.537648477,-0.179515708,0.163054848,0.335492839,-1.079017209,0.142212637,0.04603619,-0.077853516,0.371060999
1881,-1.013522245,,-1.280044373,0.465998507,-0.455977506,-1.967792876,0.096133873,-0.085921464,-0.520951022,-1.730438629,-0.202642741,-0.768478782,-1.806371648,-0.675711215,-0.694264256,0.291526408,-1.911945788,-0.651002084,-0.196597026,-0.133993263
1882,1.083495957,,2.724645414,-0.725146647,-0.850469961,-0.267349148,-0.759452902,0.823802449,-0.566500271,-1.052766623,-0.839984818,-1.141215338,0.655604964,-0.818637048,0.112343383,-0.551551505,-0.531441703,-1.594243428,-0.539123849,-1.621223662
1883,1.534740691,,0.690157049,0.081636028,-0.135070892,0.070108298,0.159414182,0.143419979,-0.013350542,-0.460258864,0.630312794,-0.133801519,1.193347317,0.113492229,0.149984839,1.189894971,-0.975778979,-0.330028309,0.388686189,0.300938913
1884,-1.929233033,,-0.578207607,0.241352347,0.101293148,-2.131111052,0.615584623,-0.774157003,-0.16623796,-1.127812334,0.64658444,0.301692571,-1.8037968,0.307867304,-0.964710687,0.452320997,-1.512424181,0.509654128,-0.027388404,1.39020013
1885,-0.673701044,,1.169005793,-0.559463832,-1.031412378,-0.181111269,-0.411776344,-0.537664625,-0.507746111,-0.576069914,-0.576779247,-1.197580404,-0.708344692,-1.355871818,-0.405413574,-0.200810921,1.182850393,-0.439595209,-0.713104796,-0.489134228
1886,0.450252093,,-0.07280624,-0.584123733,0.122719706,-0.349206097,-0.137850786,-0.09228766,-0.498059264,-0.70650727,0.045918613,-0.035426683,1.246239639,0.640068728,0.895265519,-0.181019144,0.052232261,0.523443322,0.277212309,1.236229827
1887,-0.488687718,,-0.037673853,0.073933859,-0.412690058,-0.68688678,0.110380505,-0.512622799,-0.113576588,-0.838983443,-0.443949913,-0.244204031,-0.938932168,0.14941622,0.360085447,0.793142455,0.110525963,0.424547317,-0.129801467,0.640502023
1888,-0.204135728,,1.983671751,0.915206859,-0.243970071,-0.777881642,-0.001031524,-0.193009258,-0.323897171,-0.514995723,0.126541015,-0.17354704,-0.618472915,-0.076596061,0.166950848,-0.872301275,-1.618470497,0.52354303,-0.405075577,0.372567221
1889,0.269162912,,1.764967505,-0.186319915,-0.266679324,-0.438474564,0.06841276,-0.29940083,-0.502422734,-0.793545213,0.045553551,-0.220475426,0.024560454,-0.180918598,0.713624061,-0.338504316,0.058228175,0.501376156,0.234765079,0.649252239
1890,0.465493418,,-1.659924838,0.513564046,0.282082605,-1.171259777,0.57875166,-0.100181518,-0.176255014,-0.240801216,0.337783901,0.116093489,1.168244431,0.441904527,-0.034934421,0.149314791,0.64561177,0.729689965,-0.217693532,0.974872157
1891,-1.401901269,,-1.753258764,0.64024114,-0.761744159,-1.043979185,-0.13842362,-0.242090044,-0.588634287,-1.025392279,-0.012983427,-0.828544545,-1.337948638,-0.577732974,-1.306906378,-1.039163457,-1.12057847,-1.217815501,-0.570851538,-0.271319781
1892,1.860315583,,-0.217472171,0.317609768,-0.489689231,-1.053708168,-0.328144322,0.677799426,0.015064649,-0.596610681,-0.202633389,-0.306873875,0.466911449,-0.364061561,1.179392513,-1.515103371,0.824930765,-0.897475758,-0.336705951,-0.942974322
1893,-0.561426696,,-0.434480918,0.373725617,-0.735280216,-0.952874109,0.059951281,-0.639236941,-0.014776722,-1.204999545,0.530627888,-0.252092253,-0.127261411,-0.17183564,1.487987924,-0.65308764,0.679940085,-0.512416868,-0.019613644,0.353224577
1894,0.486842237,,-0.119848147,0.760243207,-0.529643811,-1.397188319,0.053281591,0.006993149,-0.068281555,-1.156391765,-0.353909006,-0.267481325,1.062354689,-0.398869745,0.243696993,-0.951885272,-0.801420056,-0.246351937,-0.017092059,-0.607144639
1895,-1.027327865,,-0.175505775,-0.052304775,-0.59979614,0.20788812,-0.035834437,-0.749050635,-0.750956164,-0.545067303,-0.037261769,-1.371107981,0.317500894,-1.584804353,-0.639536811,-0.736321561,-0.800364125,-0.372661972,-0.420625734,-0.679860906
1896,0.502105109,,1.542254696,0.356856479,-0.24816645,0.195527918,-0.379378719,-0.855906984,-0.120980875,-1.156412868,-0.147607788,0.022317509,0.671095131,0.113623842,0.481438121,-0.728416975,-0.21812429,-0.202654879,0.134389984,-0.214058113
1897,1.679591361,,-0.270138634,0.628989257,0.143770838,-1.0497707,0.643463147,0.750762786,0.005643549,-0.012642847,-0.011187554,0.565924087,2.338650839,1.01556749,-0.469620377,0.689834273,-1.598805264,0.461125662,0.629931478,1.848140428
1898,-1.144090831,,-0.706397482,0.498103924,-0.474693695,-2.002591233,0.563751715,-0.34825353,-0.690739215,-0.73050637,-0.40782066,0.055204819,-0.57623906,-0.113965977,-0.846357861,-1.285084265,0.656386233,-0.445235361,-0.465178938,-0.364301098
1899,-0.041959586,,-0.185712307,0.654372371,-1.006001787,-0.353154904,-0.009981313,-0.330531793,-0.569505293,-0.315795859,-0.237786993,-1.071881778,0.783440954,-1.371215154,-0.614305195,-1.682552145,-1.240012407,-0.689482858,-0.604089764,-1.244994726
1900,1.734213609,,0.31160657,0.087334697,-0.28741759,-1.739497265,0.2079308,0.866746931,0.450078246,-0.545297731,0.112258079,-0.462237732,-0.074292977,0.257869214,-0.075120704,-1.034621809,-0.826813989,0.127179599,0.039695429,0.269518402
1901,-1.0363342,,-1.577377003,1.068028821,-0.373606364,-2.08325648,0.081888812,-0.09553732,-0.625514919,-1.506723421,-0.122520875,-0.743535462,-1.720649932,-0.574899867,-0.319653355,0.321043903,-0.189482106,-0.562128798,-0.134119399,-0.204294564
1902,1.150704187,,2.613623282,0.384266939,-0.699584701,-0.485515377,-0.769942447,0.84146743,-0.466337287,-0.930118852,-0.778027561,-1.077928187,0.769884908,-0.73773276,-0.838780723,-0.759043106,-1.625370604,-1.573037611,-0.522509835,-1.712249354
1903,1.673206036,,0.742437848,0.381413155,-0.069380523,-0.164726477,0.140764061,0.16573454,0.116724623,-0.393344209,0.689020764,-0.156772803,1.319409509,0.152754789,0.499690403,1.095595144,0.844921502,-0.398932306,0.408287946,0.216773066
1904,-1.979178308,,-0.6483066,0.70948321,0.195275283,-2.344408173,0.587551014,-0.827931895,-0.218795323,-1.048395009,0.679626885,0.216800162,-1.716589249,0.343095902,1.25832853,0.35685571,-0.21373554,0.520261498,-0.02939664,1.298229055
1905,-0.638947371,,1.058289751,0.139203042,-0.954853109,-0.432228743,-0.455487529,-0.62144709,-0.561455487,-0.534455944,-0.580420331,-1.251363905,-0.647084086,-1.32304494,-0.439188749,-0.241618406,-1.025572019,-0.46137174,-0.708715195,-0.599126936
1906,0.543975379,,-0.230996651,0.51368413,0.194866792,-0.666264275,-0.157391174,-0.194230157,-0.287503276,-0.742775538,0.060438549,-0.139613588,1.320349765,0.683607015,1.255744387,-0.355827088,0.467581516,0.526989486,0.25032582,1.158112765
1907,-0.574520564,,-0.036198688,0.721433662,-0.341965466,-0.952402843,0.089304773,-0.624741938,-0.220115773,-0.878402188,-0.468326988,-0.385079891,-0.868495866,0.153736325,1.511016572,0.626446724,0.566427137,0.359644853,-0.139497884,0.554879724
1908,-0.265370533,,1.858875614,0.585829673,-0.26594199,-1.035717571,-0.051434471,-0.34758031,-0.505487406,-0.541876674,0.099912879,-0.320093719,-0.610542868,-0.078594821,0.66784063,-0.844222523,-0.845777459,0.461411142,-0.44677868,0.308242232
1909,0.206004328,,1.4986321,0.721589927,-0.261326701,-0.79804131,0.025875712,-0.448291118,-0.469825835,-0.864740462,0.007925057,-0.383065628,0.059565643,-0.202696729,0.587182763,-0.361298151,0.241158833,0.51031203,0.173281963,0.612628573
1910,0.417524498,,-1.970864068,0.141573602,0.300737675,-1.381741185,0.53999401,-0.287348676,-0.306614312,-0.29363439,0.310947067,-0.055256006,1.211809933,0.422104708,1.032981266,0.097456185,0.180328028,0.724562893,-0.291242511,0.950478473
1911,-1.439544187,,-1.484576498,0.929484677,-0.657713954,-1.195368772,-0.187722071,-0.331942889,-0.684411258,-0.890141563,0.033142655,-0.696374062,-1.32648745,-0.566666796,-0.275920497,-1.087786874,-1.66141264,-1.164802824,-0.598351415,0.017773789
1912,1.925650381,,-0.358450374,-0.380983236,-0.413380412,-1.120112988,-0.390490074,0.693219454,0.309474511,-0.513554161,-0.123653632,-0.155180265,0.544515018,-0.361338139,0.382520659,-1.572713074,-1.744743128,-0.851394808,-0.367647921,-0.643148767
1913,-0.633040966,,-0.456895286,0.412641502,-0.626826653,-0.946255831,0.016817214,-0.738900408,0.079155545,-0.990866254,0.628207834,-0.092680944,-0.067320094,-0.169665009,0.764955206,-0.659339635,-0.94002844,-0.401240176,-0.05284374,0.664816677
1914,0.562009671,,-0.238317586,0.580885352,-0.402333865,-1.387772625,-0.03105729,-0.037583366,-0.16538009,-1.015122178,-0.24535702,-0.046898128,1.129850313,-0.417398834,0.390414648,-0.798511642,-1.061001909,-0.08266436,-0.046528138,-0.280778707
1915,-0.935144813,,0.041366211,-0.179679167,-0.487357426,0.232156766,-0.084405082,-0.773256567,-0.740522905,-0.521910738,0.09658993,-1.118553591,0.31927322,-1.588407542,-0.096452784,-0.82032555,-1.375712062,-0.240052745,-0.459509752,-0.337260737
1916,0.477674243,,1.467603503,-0.197114001,-0.112594668,0.235073694,-0.335361187,-0.90623575,-0.222248884,-0.893400528,-0.002052176,0.269334259,0.801946101,0.115185248,0.175829697,-0.49222203,0.574935567,-0.048399705,0.149936737,0.139444126
1917,1.648821433,,-0.373168046,0.531152223,0.326770004,-0.924224475,0.629461279,0.743712646,-0.030735888,0.282368958,0.187044473,0.841355236,2.464786436,1.023392033,0.307583555,0.743309935,1.732690524,0.59366066,0.657012789,2.232172119
1918,-1.070030112,,-0.553724024,1.228236579,-0.32500645,-1.859395337,0.50776492,-0.378752687,-0.73979634,-0.343619833,-0.188913099,0.377890561,-0.459721677,-0.079724111,-0.575204174,-1.151507382,-1.071763404,-0.229328271,-0.435593411,0.015665267
1919,0.149525769,,-0.059877835,0.163062547,-0.800220967,-0.218018845,-0.062618369,-0.326747686,-0.380989326,-0.037536239,0.015105225,-0.672499646,0.890769783,-1.319876215,-1.235831704,-1.484287617,-1.613282179,-0.47510058,-0.576883959,-0.901027803
1920,1.938663417,,1.10093061,0.768152987,-0.090658609,-0.453696793,0.171744947,0.941788724,0.416144643,-0.239013296,0.391617799,-0.099385535,-0.059646083,0.316735393,0.23155271,-0.70047638,0.609977075,0.299855959,0.124647566,0.61149482
1921,-0.217191712,,0.10244442,0.659541601,-0.051796383,-1.609965087,0.426086743,-0.505387709,-0.501742129,-0.871690177,0.191981146,-0.276517788,0.204287736,0.047331257,0.411353991,-0.151664967,0.623942375,0.947580477,-0.044370001,0.064772471
1922,1.424626853,,0.729295493,0.379192904,-0.22213041,-0.984117637,-0.292203554,0.339924779,-0.549467314,-0.416705212,-0.18898483,-0.0387477,1.075088851,-0.381554477,-0.786466898,-0.784881377,-0.219059477,-0.869284016,-0.114773682,0.088093473
1923,-0.149176103,,-1.805925072,0.966366867,-0.424792999,-1.72982814,-0.370594736,-0.173517838,-0.956068063,-0.328795576,-0.659377593,-0.243473481,0.760745194,-0.0853429,0.285784684,-0.334541832,-0.236407266,-0.534397828,-0.011885488,0.987591285
1924,-0.636983326,,-1.467152003,0.182143302,-0.837507984,-1.021203812,-0.193194534,-0.78747074,-0.569344873,-1.387168624,-0.086173648,-0.159433155,-0.412681404,-0.379283878,-1.021198363,-1.406744876,-1.310451488,-1.347972003,-0.913918446,-0.15303218
1925,-0.767572179,,-0.388378511,0.366166749,-0.542450136,-1.808862587,0.009156706,-1.587125786,0.111082569,-1.247440213,0.018083379,-0.746379514,-0.039171538,0.052757757,-0.717209721,-0.779102425,-0.258450261,-0.661327326,-0.48780191,0.060307909
1926,1.970635601,,0.906407955,-0.251779794,-0.442731164,-1.431051965,-0.227699693,1.058976924,-0.915695059,-0.931540491,-0.700548072,-0.305761038,2.098607316,-0.952644162,-1.130221941,-1.234819551,-0.683328131,-1.505808488,0.027876902,-0.259858087
1927,0.245502702,,-0.035408763,-0.130895539,-0.338668903,-1.396422806,0.000229342,-0.426203651,-0.777269837,-0.570016721,-0.423672777,-0.373462258,0.509196924,-0.815580774,-0.775515035,-0.858999351,-0.426858396,0.278427546,-0.237439096,0.415678131
1928,-1.349537911,,-1.983946817,-0.021168499,-0.931092467,-1.190621389,-0.162177972,-1.075088266,-0.836650128,-1.672518219,-0.110540653,-0.76587504,-1.04020717,-1.103098988,-0.954871002,-1.952378774,-1.742386744,-1.146005434,-0.734216995,-0.384133618
1929,-1.784011186,,-0.06893004,-0.509810441,-0.935762166,-1.15258042,-0.214823594,-1.683541379,-0.094323931,-0.701085984,0.165217965,-0.6589328,-0.815246561,-0.749372776,-0.934008734,-0.510836059,-0.487038539,-1.413061183,-0.571607184,-0.082779199
1930,0.313017328,,0.128727204,0.52662897,-0.31274044,-1.715728596,0.12178032,-0.81137821,-0.067764363,-1.516270923,0.123562341,-0.377961733,0.180884276,-0.599458598,-1.193367242,-0.717813373,-0.455923619,-0.902043908,-0.450383177,0.278399125
1931,0.720844424,,0.141280011,-0.699913095,-0.781511766,-1.525305201,0.258076851,-0.59308249,-0.862640034,-1.578603406,-1.007398217,-0.514372093,0.513488248,-1.30528523,-2.667364668,-0.946482169,-0.43105732,-1.261604113,-0.167478605,-1.191589213
1932,2.045524131,,-0.322794915,0.304156569,-0.386759825,-1.276277439,-0.245205227,0.888334081,-0.660883456,-1.608825894,-0.59182612,-0.512127832,1.167305053,-0.200535647,-1.281971713,-2.397475867,-1.142842483,0.047510327,-0.315371156,-0.370389746
1933,-0.402941152,,1.117973761,-0.554412343,-0.288234817,-0.624507679,-0.17674183,-1.060992848,-0.465198313,-0.601792564,-0.103839372,-0.784364358,1.48719262,-0.724206388,-1.812194085,-0.872260361,0.027370837,-0.391725769,-0.285554374,0.204212277
1934,-1.050380823,,-0.261641947,-0.409156519,-0.007062718,-1.838933082,0.218644331,-1.117460073,-0.784000827,-0.718542558,0.590734196,0.270375116,-0.023137654,0.159382951,-0.927084512,0.180263779,0.326939382,-0.063918566,-0.051165537,0.375868557
1935,-0.49453766,,-0.88922553,-0.332433478,-0.588106855,-0.936554788,-0.320515318,-0.591263738,-0.950326976,-0.38799279,-0.613061537,-0.600049772,0.632526638,-0.547492863,-2.322823151,-0.350434629,-1.16542003,-0.667944067,-0.52288273,0.092882133
1936,-0.197045437,,0.345082161,0.322262283,-0.571830772,-1.875530701,0.073895708,-0.66861237,-0.672919689,-2.061549703,-0.200079267,-0.503958156,-0.530985956,-0.147091732,-1.669751184,-1.651759437,-0.843027071,-1.025400871,-0.764656602,0.236254758
1937,0.171568881,,0.401553045,-0.608441597,-0.816734659,-0.941518812,-0.280132004,-0.381838076,-1.008505059,-0.644134563,0.55159824,-0.689606252,0.973499694,-0.940101121,-2.086339669,-0.765589478,-0.634587642,-0.187499343,-0.322746423,0.511991646
1938,0.240322475,,1.152095145,-0.327623847,0.143243114,-0.862416966,-0.173918256,-0.493152602,-0.854084277,-0.623388054,0.974351429,-0.457860196,1.118477083,-0.524885083,-2.03002634,-0.731118387,-0.793012126,-0.771985839,-0.2959386,-0.100875674
1939,0.065903961,,-1.531012424,0.155167647,0.431254438,-1.672182861,0.376405601,-0.679695532,-0.287299659,-0.544113898,0.113654211,-0.556371823,0.81544724,0.417703359,-0.218523034,0.503278925,0.72316758,0.079884597,-0.098841978,0.468622802
1940,-0.862701314,,0.004147489,0.242973813,-0.629602092,-2.353932179,0.227747158,-0.803303131,-0.225002427,-1.266982154,0.546816156,-0.567875182,-1.686318738,-0.415425793,-0.583905292,-2.120380645,-1.633617156,-0.416662954,-0.942720143,0.519487723
1941,0.995209214,,0.733014902,-1.224515851,-0.8976155,-1.566962311,-0.076872966,-0.55669354,-0.853127327,-1.532921761,-0.221256984,-1.245073934,0.999045298,-1.895743094,-0.87525445,-0.766669518,-0.320119335,-0.648094693,-0.327438972,-0.754382961
1942,0.624493664,,1.185991371,-0.93452847,-0.301986365,-0.801931919,-0.139071128,0.091241946,-0.54077375,-1.194991367,0.087498488,-0.953763696,0.932879131,-0.682138852,-0.520734166,-0.697605682,0.217311645,-0.253693883,0.000577207,-0.015785907
1943,0.284876645,,-1.399875145,-0.191629633,-0.289740708,-2.902089547,-0.330006115,0.146386882,-0.584786092,-1.552258668,0.632011888,0.071387651,0.347135288,0.570689998,-0.858738539,-0.397443613,0.264742581,-0.060742375,-0.24389504,0.021895609
1944,0.726290017,,-0.257495982,0.153941552,-0.813172794,-1.738271605,-0.413305113,0.447831063,-0.216688008,-2.300175772,-0.259950524,-0.628756477,0.605853101,0.155464368,-2.693175884,-3.304041216,-1.449684354,-1.413886181,-0.825628206,-0.594229023
1945,0.908733655,,0.098648676,-0.964386448,-0.968441801,-1.507687053,-0.15524588,0.414180234,-0.728475483,-0.428169357,-0.235158703,-0.73272142,2.128043707,-0.331109436,-2.317805324,-0.850585965,0.182790361,-1.044260909,-0.115575089,-0.051883174
