time,FCO2,delta_FCO2
1862-09-16 00:00:00,0.69705516,0.7977698743343353
1862-10-16 12:00:00,0.62490404,-0.07215112447738647
1862-11-16 00:00:00,0.6025106,-0.022393465042114258
1862-12-16 12:00:00,0.5427392,-0.05977135896682739
1863-01-16 12:00:00,0.43327,-0.1094692051410675
1863-02-15 00:00:00,0.44742674,0.014156728982925415
1863-03-16 12:00:00,0.34683117,-0.10059556365013123
1863-04-16 00:00:00,0.004995538,-0.34183563478291035
1863-05-16 12:00:00,-0.5749496,-0.5799451600760221
1863-06-16 00:00:00,-1.4203637,-0.8454140424728394
1863-07-16 12:00:00,-1.1964191,0.2239445447921753
1863-08-16 12:00:00,-0.22463204,0.9717870801687241
1863-09-16 00:00:00,0.50422645,0.7288584858179092
1863-10-16 12:00:00,0.65543854,0.15121209621429443
1863-11-16 00:00:00,0.5222572,-0.13318133354187012
1863-12-16 12:00:00,0.48547646,-0.036780744791030884
1864-01-16 12:00:00,0.5178014,0.03232493996620178
1864-02-15 00:00:00,0.4125952,-0.1052061915397644
1864-03-16 12:00:00,0.37039882,-0.04219639301300049
1864-04-16 00:00:00,-0.054610632,-0.42500945180654526
1864-05-16 12:00:00,-0.6373448,-0.5827341452240944
1864-06-16 00:00:00,-1.2718277,-0.6344829201698303
1864-07-16 12:00:00,-1.1219591,0.14986860752105713
1864-08-16 12:00:00,-0.08126761,1.0406914800405502
1864-09-16 00:00:00,0.685195,0.7664626389741898
1864-10-16 12:00:00,0.77563083,0.09043580293655396
1864-11-16 00:00:00,0.4763536,-0.29927724599838257
1864-12-16 12:00:00,0.46421978,-0.012133806943893433
1865-01-16 12:00:00,0.44528073,-0.018939048051834106
1865-02-15 00:00:00,0.45667523,0.011394500732421875
1865-03-16 12:00:00,0.32865164,-0.12802359461784363
1865-04-16 00:00:00,-0.11314146,-0.4417930990457535
1865-05-16 12:00:00,-0.58317167,-0.47003020346164703
1865-06-16 00:00:00,-1.2471142,-0.6639425158500671
1865-07-16 12:00:00,-1.1155026,0.13161158561706543
1865-08-16 12:00:00,-0.08328007,1.0322225242853165
1865-09-16 00:00:00,0.72660697,0.8098870366811752
1865-10-16 12:00:00,0.6582895,-0.0683174729347229
1865-11-16 00:00:00,0.57545334,-0.08283615112304688
